"logFC.group_allWT.12"	"logFC.group_allWT.16"	"logFC.group_allWT.2"	"logFC.group_allWT.24"	"logFC.group_allWT.4"	"logFC.group_allWT.6"	"logFC.group_allWT.8"	"logCPM"	"LR"	"PValue"	"FDR"
"ENSMUSG00000033752"	-0.434065243646608	-0.00493018612718338	-0.0496461823138754	0.0417583237659638	-0.254924405793433	-0.289578000762221	-0.103712886263173	1.48203122948382	6.48664652142389	0.48420767016601	0.550631326079738
"ENSMUSG00000074215"	0.687400195573442	0.76824974189616	0.0347633827730884	0.266591465795381	0.295731816926173	-0.648215386059983	0.408263681989043	-1.33752849627189	6.48419750695174	0.484480168756365	0.550897421486615
"ENSMUSG00000031200"	0.178705099799083	0.0457450409947416	0.0875313688694195	0.186925451952264	-0.243641826228779	0.314393958314894	-0.276257265322836	0.56889641453623	6.48059581767222	0.48488106269949	0.551269125538978
"ENSMUSG00000037012"	-0.0101891351979111	0.0938548455496947	0.27078180285608	0.0749355193375893	0.0355295061933031	-0.178227157345721	0.0154854344793451	1.86216618215413	6.48056838379259	0.484884116921166	0.551269125538978
"ENSMUSG00000023967"	-0.232670561159562	-0.146696411885793	-0.128148613337322	-0.137607452494014	-0.111114503284061	-0.0890239106887841	-0.176539815932193	4.53156550200177	6.47713230038798	0.48526673271025	0.551660290133343
"ENSMUSG00000021032"	1.28651677944244	1.42592398099812	1.0721824620419	1.57827270728185	0.813644574431432	0.919781788584466	0.966924333414704	-1.69956250179828	6.4748891396478	0.485516594723577	0.551900487590763
"ENSMUSG00000054836"	0.358242369190114	0.17725445669038	-0.000955523187140706	0.119837293008513	-0.0261056158024912	0.0780048504817743	0.241244315827151	1.9177450630895	6.47423456603281	0.485589518645849	0.551939532315286
"ENSMUSG00000051498"	-0.0433305335870932	0.0747950557345264	-0.417693800063691	0.174066337448346	-0.336938672988386	-0.423092990104796	-0.838985663431956	-0.844634904295923	6.47158547990181	0.485884700225609	0.552210208547703
"ENSMUSG00000092060"	-0.106497056842321	0.0922278668195442	0.346468022786212	-0.119329511655663	-0.654489692820008	0.0514873042781837	0.194137368674926	-0.5203838339828	6.4714047190429	0.485904845234524	0.552210208547703
"ENSMUSG00000005220"	-0.244843840914036	0.878055358813561	0.140381945006411	0.913385224365302	0.195681133360941	0.557236424090705	-0.437699821077183	-1.83577780776843	6.47096535640114	0.485953812009589	0.552221995253213
"ENSMUSG00000015970"	0.0524844434740455	-0.00898139467855753	-0.0709335604725234	0.00644660313676339	-0.0718201983296979	-0.0675596282264262	0.126967888527823	7.9888689703748	6.46944111955954	0.486123706495828	0.552371187463652
"ENSMUSG00000043832"	-0.403379440965267	-0.525407136345077	-0.00442745639491933	-0.0544799586286025	0.0624273426417044	-0.00937395535972918	-0.319761987668667	0.686866089529239	6.46575173536326	0.486535054353382	0.552794692105788
"ENSMUSG00000001707"	-0.126493369010991	-0.283291391736295	-0.04349826388106	-0.0711575009426533	0.0257919075797985	0.0580478663894015	-0.00963799257632917	2.49586005829098	6.46527964960605	0.486587701972506	0.55281061138817
"ENSMUSG00000057130"	-0.0120779794916512	-0.0752704424704696	0.00282678528944107	-0.115394315267676	-0.0999773868903295	-0.192679653480869	0.0781446325711044	3.40922042578751	6.46066610841522	0.487102358275264	0.55335137294184
"ENSMUSG00000034303"	0.0802548118561895	0.389862138305676	-0.277340307775541	-0.322275838222575	-0.133501634649136	-0.0575422911172402	0.18792177273754	-0.220959014881801	6.45848878373625	0.487345339575369	0.553583448606254
"ENSMUSG00000097231"	-1.28544538460375	0.0750744252022044	-0.0649146543253963	0.299619622391297	-0.174237424985879	0.135518965808836	-0.378868297104155	-1.38385911934383	6.45778132058004	0.48742430268305	0.553629191298649
"ENSMUSG00000030708"	0.104547188445312	0.0329225324784477	0.00331630727276437	1.1839267144026	0.272376043036372	0.0988362420974499	0.0117085734849933	-1.57165686360911	6.45325319957681	0.487929855654885	0.554094741770435
"ENSMUSG00000025154"	0.190574752002535	0.30493752125813	0.225689322232684	0.342271205656034	-0.059139367289957	0.35417780819935	0.292263387452464	2.04265638821263	6.45321055931974	0.4879346175552	0.554094741770435
"ENSMUSG00000061578"	-0.138772635783899	-0.486127466892286	0.324719398945027	0.150474451834643	-0.395103567508357	-0.298752342149073	0.543822558732503	-0.710182220461292	6.45306959850918	0.487950359680422	0.554094741770435
"ENSMUSG00000031385"	0.135032829845669	0.315096254028463	0.0629149964959788	-0.251548766598779	0.425757658298982	-1.10605978015093	0.658589295434783	-1.75385705412008	6.44857850467131	0.488452043697781	0.554620414350278
"ENSMUSG00000039193"	0.48072344071078	0.385193829653357	0.305674875883919	-0.014851416788298	0.379029590930723	0.868258678048388	0.525470830511866	-0.787997694497523	6.44324724355521	0.489047908343143	0.555252933865552
"ENSMUSG00000058192"	0.224744425979318	0.299832942093748	-0.0555484009054234	0.126041143446247	-0.0229406598543895	-0.092752441379591	-0.011269847065619	1.39562417506347	6.44142245858914	0.48925194279028	0.555440513960432
"ENSMUSG00000099083"	-0.105591267290527	-0.0129420216316558	0.0455890440268351	0.0038996734789232	0.108931360716445	0.0595457256200454	0.0855494650720576	4.64119653257026	6.441018577492	0.489297107527664	0.555447716161998
"ENSMUSG00000024083"	0.0447618950802895	0.133138496483613	-0.05675493498155	0.101624019202804	-0.00330893610558974	-0.0238948571304917	-0.0336709442948939	5.26534239808627	6.43911452622175	0.489510059000073	0.555645372802305
"ENSMUSG00000035356"	-0.333657815435955	-0.252727979036441	-0.00775634019808969	0.0621725266944605	-0.0351390296232326	-0.295401892205798	-0.330788493205747	2.22293934209701	6.43680200752709	0.489768754915826	0.555894918716138
"ENSMUSG00000113555"	0.896276277977071	0.484957906568212	0.709067450836317	0.202904701374608	0.462415780508632	0.876427943058492	0.169595178563853	-0.893935329832392	6.43571012373757	0.489890924546978	0.555963438825017
"ENSMUSG00000070031"	-0.315798494247017	-0.484855178055284	-0.157956083501734	-0.468650069189588	-0.0354368721444717	-0.209315526596529	-0.208407546009471	1.00293652219847	6.43556790886417	0.489906837902279	0.555963438825017
"ENSMUSG00000045064"	0.0697523375369425	0.288164368652559	-0.133988858536627	0.181893857098565	0.0206106885711657	0.240024144459611	0.115373574225302	1.96093358395054	6.43484510201779	0.489987721404192	0.556011128388546
"ENSMUSG00000097501"	0.145604656555889	-0.671473282593786	-0.854144417245991	-0.139265092691189	-0.853913443839762	-0.568065098757242	-0.674555062480142	-1.5710663528723	6.43303918524428	0.490189835512025	0.556196365305793
"ENSMUSG00000001082"	0.135245476323451	-0.251697483921337	0.0394067697146324	-0.00250763371829683	0.0537626571045822	0.16348929274534	-0.0795471603482361	1.84932439963673	6.43165809621802	0.49034443130047	0.556327660221008
"ENSMUSG00000026867"	0.0463868749882914	0.120648843447289	0.153185155062328	0.00666296768606849	0.114926900604995	0.118655893329628	0.0706323806702831	5.48650125670707	6.43129481023524	0.490385100609198	0.556329687560768
"ENSMUSG00000019478"	-0.0244130542498067	0.146956464522679	0.0700295237731067	0.189228699803971	0.00626453704379047	0.0152568403395914	0.0767325203675151	4.78843574097843	6.42450962860308	0.491144993124004	0.557147590709447
"ENSMUSG00000038644"	0.170497956049965	0.033559121723014	-0.0527801694171202	-0.390501905191605	-0.294394692483968	-0.154778259412047	-0.229397714537578	1.64224705167377	6.42110735533292	0.491526239109142	0.557535867224799
"ENSMUSG00000044595"	-0.19479084432281	-0.880725322610302	0.0925949971520591	0.053691053773043	-0.0176540029310521	-0.110080473038153	0.117167917350046	-0.647470119327169	6.41816598376714	0.491855953893331	0.557865635220434
"ENSMUSG00000037347"	0.211305008541786	-0.277554406923274	-0.0446526309862364	-0.137794803683973	-0.16888311517649	0.142569749854789	0.192262012646769	0.465246786579194	6.41669359555511	0.49202104237705	0.558008645714238
"ENSMUSG00000042203"	-0.0489669021878512	-0.193682107032403	-0.209464111411497	-0.224195825996991	0.00368057387386101	-0.271108069077818	-0.181405757598034	2.14544741828288	6.41110699229446	0.492647672644418	0.558675033700272
"ENSMUSG00000006498"	-0.162448666091789	-0.0034884452717863	-0.0866954615768148	-0.00593264313613652	-0.0143936024494154	-0.0618749472332958	-0.0439000970677423	6.40398510405352	6.40947069081233	0.492831284022282	0.558838961150008
"ENSMUSG00000110899"	-0.362900747134519	0.19118568853416	0.539822033376859	0.391185200568556	0.518027720646338	0.404291369720194	-0.474602218091629	-0.220610944424622	6.409071882197	0.492876039829862	0.558845421815173
"ENSMUSG00000026617"	-0.119191912863417	0.0348329752507138	0.0761131275877273	0.0201124062543031	0.00736200931238882	0.00917568221420976	-0.00551449586317832	5.93540864161632	6.40680754889021	0.493130189043902	0.559072199506259
"ENSMUSG00000010554"	-0.126030769557646	0.0782987103751955	-0.186202115581021	-0.00631858130297543	-0.0571871995868333	-0.0822169572556712	0.00464978403085364	3.54910129576941	6.40659369286634	0.493154195552732	0.559072199506259
"ENSMUSG00000025287"	-0.0208061808094209	-0.0477623382782981	-0.0835742178887964	0.293347306957338	-0.123540781462367	0.0102602201140597	-0.229257225995809	1.62680845756727	6.40464933046978	0.493372486720342	0.559260088912939
"ENSMUSG00000039738"	0.0739132576448873	-0.074525292281587	0.237565333752291	-0.0116773163240193	0.0570752302594195	0.349117483769774	0.209848953648059	1.95051212248194	6.4044211606339	0.493398106118817	0.559260088912939
"ENSMUSG00000031370"	0.0246087747366491	0.0154369142274467	-0.140253807163472	0.0708464524386762	-0.167437940241174	-0.0269376300897872	0.0612830759951244	2.40896142018949	6.40081242160422	0.493803388266554	0.559675133025813
"ENSMUSG00000015342"	-0.00209943110961034	-0.0416844868445722	-0.0505405185521991	-0.337335267004058	0.0137881899272813	-0.12171020170363	0.0370165147012314	2.05186401618825	6.39327612517202	0.494650273588376	0.560590583326929
"ENSMUSG00000042446"	-0.0369974998118439	-0.048165728390911	-0.187558419982358	-0.210081586037189	-0.0579668851302636	-0.199002942841795	-0.141277633349569	3.10627011856503	6.39076488720968	0.494932626617313	0.560866150929868
"ENSMUSG00000020541"	-0.0387373710976852	-0.027203254463328	-0.07478846738648	0.117218516366206	-0.132701614758272	-0.0389557743523936	-0.0854616429868673	4.30291426379842	6.38745987964769	0.495304345349062	0.56124293761419
"ENSMUSG00000020057"	0.129357375957848	0.0655911695877439	-0.41214289456072	-0.042989711941312	0.0904585906193199	-0.245665874982942	-0.68826201449266	-0.38383049185008	6.385812267357	0.495489704422219	0.561408512105885
"ENSMUSG00000033166"	0.180456026975278	0.210215712312399	-0.0234220688727496	0.0629312357542223	0.221299342299614	0.11630423872383	0.0635527917824647	2.92187472929628	6.38528294491327	0.495549261096515	0.561431532802988
"ENSMUSG00000028998"	0.0112577841881821	0.170639484510418	0.0554703645337415	0.118561216128345	0.138677930246825	0.139884894136199	0.161249986035568	4.54160208446657	6.38365260794473	0.495732719819691	0.561594913315925
"ENSMUSG00000091462"	-0.286964340118128	-0.257207787481505	-0.00819898584433829	-1.03989988468843	0.301726317312872	0.0797263649010882	0.11358486653558	-0.757660316643999	6.37987630119644	0.49615778491289	0.562031952065049
"ENSMUSG00000038774"	0.246569011096423	0.0981957807988044	0.0267144213887373	0.0139967347710888	0.106513969209431	0.163741048941998	0.102129408372305	4.9901015926198	6.37860661860212	0.496300740749409	0.562149382413121
"ENSMUSG00000038070"	-0.221174408708607	-0.24573797682361	-0.0301496999183621	-0.745393785189498	-0.490489076374572	-0.0147262684831342	-0.549885013816724	-0.0198835935991764	6.37098229665835	0.497159588966891	0.563077606185251
"ENSMUSG00000023990"	0.0379491096849873	-0.140672374159721	-0.105785092191641	-0.0643399828473452	0.0699878423437098	-0.001125925020613	0.147733040357029	3.49122544771692	6.36983454048654	0.497288940035863	0.563179527784798
"ENSMUSG00000032702"	-0.0123028744745752	-0.0888408115635097	-0.177833862804291	-0.182537922164684	-0.168941285681412	-0.142873024533171	-0.147060574578943	5.3805083929401	6.36693227772002	0.49761609359426	0.563505426762697
"ENSMUSG00000047557"	-0.086305785083997	-0.526675385059748	0.236369176629078	-0.249358104213327	0.136420091289145	0.214809501658835	-0.102166550636446	-0.484121009373986	6.36071448876071	0.498317328223088	0.564254853768277
"ENSMUSG00000038963"	0.401673991769858	0.497198293043292	0.345955363821271	0.851123027162993	-0.169306185043985	0.890089577659555	-0.0452867700106783	-1.42498727124528	6.35899525447834	0.498511303750764	0.56442982781245
"ENSMUSG00000029202"	0.0605857599029525	0.141253624758262	0.0162082576706387	0.0299636917303397	0.0592358241879931	0.186191465512846	0.0782997713792047	5.50185790496712	6.3584942668786	0.49856783523452	0.56444916810694
"ENSMUSG00000046691"	-0.0771705806537504	-0.193252097671166	-0.03291813805505	-0.132954003458035	-0.0442337975280066	-0.0235899208472218	0.00224188001949372	5.50432599010863	6.35672685948262	0.498767293796253	0.564630306166373
"ENSMUSG00000065037"	0.500831517029158	0.327641826446806	0.486048485174148	0.504428852787126	0.221427654609495	-0.157951506664688	0.73526555123685	0.106917568369864	6.35599678402066	0.498849696536165	0.564678912819577
"ENSMUSG00000051379"	-0.156923187928107	0.476742487715586	-0.987480461046234	0.277526236826171	-0.576317450783607	-0.388229015378125	-0.710056898932003	-1.48167185940029	6.35309522421392	0.499177255518957	0.565004997386697
"ENSMUSG00000067367"	-0.0531903544837149	-0.00591880469303374	0.0201925335405593	-0.0536483991956897	0.164935531340195	0.207885686815202	0.00954840969703373	2.93960977328501	6.34613307792804	0.499963629346207	0.565850309182529
"ENSMUSG00000062202"	0.101149484794455	0.0477129438221959	0.108828953332811	0.153091283387258	0.214981169504091	0.0570865457072057	0.0795132017213565	4.35423527808913	6.34559487742075	0.500024443259727	0.565874375872828
"ENSMUSG00000027131"	0.0429288120517619	0.0625952468443964	0.12069218919128	0.087291000339058	0.0497654560025724	0.110186817874184	0.171233513483563	5.17755904272862	6.33856231045691	0.500819406080874	0.56672920454011
"ENSMUSG00000033157"	0.0120064577141331	0.118695899246533	-0.0738497760643082	0.187200235573166	-0.189872278829199	-0.110522394163648	0.0769451287350471	2.06116487667001	6.33230400996797	0.50152734230436	0.567482417529496
"ENSMUSG00000029189"	0.0222632943125802	0.022113415552621	0.029985983433662	0.0526195029021908	0.0737633581737967	-0.231081587139824	0.220452627326937	4.02169005219656	6.33197700965254	0.501564345266844	0.567482417529496
"ENSMUSG00000106634"	-0.055349076407173	-0.746163244807313	0.0290265135609412	0.170374449295439	0.421584089689748	-0.0732538214582768	-0.288926644920594	-1.19498055278054	6.32990369997145	0.501798988104727	0.567703006389059
"ENSMUSG00000023064"	0.0141885672844265	-1.05683156780683	-0.604964975482006	-0.869335662429774	-0.431208713565736	-0.781250071338311	-1.61677085868958	-1.80096030171579	6.3272358029559	0.502100997412884	0.567999768420584
"ENSMUSG00000078880"	0.221242119170509	0.221007704991676	-0.122428324817227	0.353874496173831	-0.495070492194021	-0.0395512107984525	-1.00937076003815	-0.87404901321969	6.32597488077276	0.502243764814447	0.568116355993763
"ENSMUSG00000030682"	-0.0765817951771341	-0.0696663723065388	-0.0341817213733222	-0.0488828545604537	-0.123537227535349	-0.154143968580347	-0.165147496046041	5.5372383926935	6.32536114940129	0.502313261126988	0.568150050609086
"ENSMUSG00000073591"	-0.0224919904725138	-0.570352857589072	0.0534410206001613	-1.11266323638757	0.121427738660858	-0.0417306099242484	-0.447159702927623	-1.49421353099668	6.3230415437491	0.502575963688371	0.568402251873624
"ENSMUSG00000067916"	-0.114491633925332	-0.527717857110077	0.00210048140262478	0.759150038445386	0.0644034216267377	-0.198341873764832	0.208031727153988	-0.5355943340179	6.30983339311391	0.504073040867741	0.570050353203892
"ENSMUSG00000039706"	-0.0019777331176215	0.27324139033203	0.224823783266868	-0.0774038233973752	0.240918922945253	-0.030399743757647	0.282408917279538	1.28017658211009	6.3081711004927	0.504261599124904	0.570218522111683
"ENSMUSG00000032897"	0.0714883605949068	0.00940794219515224	-0.135996506438334	0.00986700409799239	0.0337069953199954	0.0648564880026147	-0.0114754787383557	4.47750326503895	6.30470179211066	0.50465523664298	0.57061854954068
"ENSMUSG00000029676"	0.0504725146409735	-0.076110763313924	-0.372922183581305	-0.0671910584289248	-0.131146042602483	-0.11952756386926	-0.25212946416073	1.81821525595955	6.30337949854723	0.504805305013733	0.570743129524812
"ENSMUSG00000079065"	0.0110458941466072	0.0341085256452871	0.0680852843478055	-0.307974811256591	0.250479019155133	-0.032723913579479	0.0421435756734319	1.89663451718976	6.30126215600277	0.50504564698369	0.570969746921826
"ENSMUSG00000037509"	-0.584659140346312	-0.627763983890791	-0.0427162251482356	-1.23187059406531	0.179643021491505	0.198552505770397	-0.465566933300197	-1.58448397097113	6.29756068768757	0.505465931077547	0.571399742581776
"ENSMUSG00000069184"	-0.234695985072923	-0.169846946503245	-0.138200450100539	-0.527477329934034	-0.355118600158111	0.0594915116362178	-0.394824667978747	0.552601634158988	6.29608441406764	0.505633599646286	0.57154412574965
"ENSMUSG00000052396"	-0.42371447235634	-0.66789457864289	0.193306842442095	0.467116953902683	-0.961863352506726	-0.0220099809306031	-0.934567034498006	-1.23454065115775	6.29417581179705	0.505850407934854	0.571744026916178
"ENSMUSG00000020657"	0.424620226854035	0.281483789786491	0.280817027179541	-0.386654591789828	0.316925269375424	0.2452830022452	0.132236865697285	0.277712532476651	6.29310775858462	0.505971752351595	0.57183600573828
"ENSMUSG00000059277"	-0.0947628091683431	0.247988211338258	-0.443462466076014	-0.282350030023464	-0.737812332219461	-0.0745326644057968	-0.0207494694260824	-0.612056830117565	6.2920761358338	0.506088970447567	0.571912468403732
"ENSMUSG00000067424"	0.194096880271704	0.159141189177054	-0.0342144224147755	0.0803857671109706	-0.0975075514153792	-0.0991996576349553	0.184426241124655	1.93028372025377	6.29180877747367	0.506119351057315	0.571912468403732
"ENSMUSG00000049728"	0.103559841713296	0.114000483797062	-0.0371346131834696	-0.134615288406281	0.0298583659743318	0.0595548383386625	0.313471111511029	1.64649366210207	6.29069045593248	0.506246437812679	0.572010900436216
"ENSMUSG00000024966"	0.173264429377433	0.143478257991034	0.278171484443786	0.164351459666197	0.329126944025792	0.233628886067206	0.264852313473166	6.11455020250266	6.28994929827635	0.506330671463985	0.572060900766479
"ENSMUSG00000032846"	-0.0391013078848012	-0.178386126251619	0.0756198979910384	-0.214246856730575	0.0305411450623445	0.141898615314825	0.127052187331856	1.6845556137676	6.2834551688203	0.507069012302232	0.572849856140571
"ENSMUSG00000112627"	-0.0257775648839843	-0.498194453282496	-0.100959526542772	-1.35180976897706	0.0315738524698101	-0.336032797929156	-0.681580698245847	-1.43751289308885	6.28240260565164	0.507188728154702	0.572939864395822
"ENSMUSG00000028847"	-0.111385957166571	0.045477525366862	0.020738022845243	-0.109920117244293	-0.102852505952222	-0.0902015743513812	-0.0586163302342605	4.58001418725789	6.27794653674945	0.507695692474347	0.573467274644585
"ENSMUSG00000062647"	0.0277355273014557	-0.0447219868666069	0.109462965325517	0.045213432528591	0.0548227827998844	0.0202105271394745	0.13741250277561	8.40388215623188	6.275640114787	0.507958183092914	0.573718478346496
"ENSMUSG00000004768"	-0.279100994462617	-0.362090046203576	-0.312630776247945	-0.20897807359896	-0.549013649900157	-0.302590656555652	-0.402642102036184	2.35236307056219	6.27462472175882	0.508073763049925	0.573803725765122
"ENSMUSG00000056529"	0.257301432348502	-0.575543220275012	0.0142975111577901	-0.328925636345705	0.0115580440749344	-0.218294790995	0.135382244726021	-0.11718030926289	6.27253082336166	0.508312144533559	0.574027637252262
"ENSMUSG00000054135"	0.177042570293594	0.0297205452987094	-0.10060251463555	-0.35258578884912	0.283225215213465	0.816876385908579	-0.0410737487113788	-0.83971386853145	6.26963372003692	0.508642050990881	0.574354862724135
"ENSMUSG00000101320"	-0.428330309287841	-0.40592617308517	-1.16763706107198	-0.359482683835066	-0.595798335177633	-0.238300714819951	-0.76038762868053	-1.10225873366143	6.26891283668481	0.50872415633209	0.574402243434307
"ENSMUSG00000000244"	0.715717396365146	0.492413269114868	0.845114380302783	1.59070991925294	1.10790504840663	0.568145251465634	0.767455137882259	-1.64447786141359	6.26739878865804	0.50889661902948	0.574551631426955
"ENSMUSG00000057863"	0.0867994521866591	0.0121029114359872	0.115869194047508	0.200639805984921	0.0260203858214725	-0.0165906280557317	0.144979626034185	6.17737193907057	6.26431780694219	0.509247650052516	0.574902586156809
"ENSMUSG00000105095"	-0.158797664615181	-0.698729343757265	-0.250192616707759	-0.481612915834437	-0.216808095279682	-0.0811579277957897	-0.163382220118138	0.376651126397826	6.26345854965866	0.509345568830095	0.574967763220592
"ENSMUSG00000002379"	-0.0926018913222617	-0.168904725054904	0.0406072779420852	-0.015096371079588	-0.0733852721839549	-0.0684200386414754	-0.0329399073614789	5.53654476469357	6.26289022691705	0.509410338109239	0.574995512596007
"ENSMUSG00000012350"	0.416023798134975	-0.198677701889359	-0.176556617681386	-0.622590626512116	0.0841352065397846	-0.160925306538778	-0.277078835802015	-0.269358134045297	6.26194190073778	0.5095184229957	0.575072146108896
"ENSMUSG00000022440"	-0.0904730548728251	0.196472744737244	0.170986763672035	0.315143007419605	-0.173562909047826	-0.358067127539653	-0.179439255920292	0.489311906315331	6.26019526476399	0.509717521771105	0.575227766966165
"ENSMUSG00000038179"	-0.184267890810735	-1.31150096235086	0.0664815499751459	-0.430069068080146	-0.156981845744034	-0.213572897447607	-0.12730292606075	-1.12518460900775	6.2600269416583	0.509736710746715	0.575227766966165
"ENSMUSG00000032097"	-0.096274090158868	-0.0175846745694582	0.0473092160859305	0.0842617734083893	0.0639173505246722	0.0675931962430953	-0.0093500804668021	6.5719847238229	6.2533749558965	0.510495302679649	0.576038390436942
"ENSMUSG00000069008"	0.777914735674721	0.611726553335881	0.618338774558118	0.2839236999591	0.947008481543777	0.629686967469712	0.578706853309814	-0.0308636182595778	6.25292422787852	0.510546721987515	0.576050981641618
"ENSMUSG00000040177"	-0.389996784522883	-0.321876172950512	-0.111355721881584	-0.259763415736392	-0.0954318457507436	-0.140228784841382	-0.250413431391783	1.31629014227859	6.24974235837578	0.51090977748677	0.576415162930192
"ENSMUSG00000051735"	-0.0328619432160704	-0.310522593896001	0.112127496965667	-0.135237558829441	0.104734447242759	-0.366741571868833	-0.375185410267839	0.403670782720809	6.24883162069051	0.511013715128675	0.576486969649222
"ENSMUSG00000044551"	0.127457063775757	-0.541123620712153	0.0696897155532755	0.0020617524216314	0.521338626809331	0.688986915089417	0.727025773345044	-1.31065798379421	6.24847850214776	0.511054017212541	0.57648698188876
"ENSMUSG00000038518"	-0.157658267402131	-0.089181300406052	-0.111476093953726	-0.11832902475558	-0.274169884871797	-0.0415931020261874	-0.221315774428428	3.40397259453578	6.24165705012125	0.511832841063935	0.577320007090483
"ENSMUSG00000023707"	-0.00482908656714543	-0.231446553643923	-0.0267687264261935	-0.0908790327697686	-0.120783440649892	-0.133838445645928	-0.0759628042238063	4.77708216391962	6.23564704722384	0.512519457639438	0.578048904296475
"ENSMUSG00000100199"	0.0627766717146489	0.284953690164058	-0.0806262629465521	0.798531482072338	0.275278451348589	-0.137505308058199	0.255379336185216	-0.499745808430229	6.23506253898341	0.512586256996112	0.578078676211899
"ENSMUSG00000051705"	-0.198379286336345	0.330033222456503	0.160488927067272	0.219356318369155	0.173607649604393	0.346131344304403	-0.0794686099251556	0.913330833779306	6.23027424231717	0.513133623404444	0.57865036914177
"ENSMUSG00000017716"	0.341069195010864	0.261880958567039	0.515141209503332	0.561072486311451	0.26243585325199	0.0710093431310273	0.0857371426370522	0.114273163595914	6.21944679751696	0.514372298606438	0.580001485417362
"ENSMUSG00000078552"	0.516204530190618	-0.714106675090152	0.0860578693599351	-0.284845091493477	-0.605082103007418	-0.5300400660023	-0.0995851426221009	-1.36164051156477	6.21713340200773	0.514637125202853	0.580252519896029
"ENSMUSG00000026786"	0.210137247870641	0.0896636263587275	0.422760522079213	0.690319556026518	0.542587168480876	0.146924424348948	0.153017938918467	0.895328505286808	6.21679353626658	0.514676036483121	0.580252519896029
"ENSMUSG00000020546"	0.307313488064111	-0.0871730636315573	0.223109934084387	-0.0457234248360126	-0.0099715909704662	0.00907704060160931	0.0997234821099236	1.34984096058123	6.21608157628419	0.514757553084551	0.580298697568055
"ENSMUSG00000034685"	-0.126134987736805	-0.546773212002364	-0.338875493600244	-0.396487642646885	-0.155333323552775	-0.444436790767059	-0.571160507072698	0.38383537868166	6.21276164906327	0.515137746540599	0.580681547112809
"ENSMUSG00000097185"	0.887498223943461	0.242357028991241	0.123449366700497	0.946843145661624	-0.198074409205689	-0.444501020603092	0.149871726045323	-1.68059393024145	6.21123094158671	0.515313082551526	0.580833431947947
"ENSMUSG00000107659"	-0.474589035711717	-0.465865580388432	-0.0747657826332355	-0.17252015734905	-0.249515870396135	-0.520677996673005	0.0556653629432325	2.44739722501502	6.20890363556772	0.515579715663247	0.581088189973197
"ENSMUSG00000031070"	1.15275615654085	0.986166160180241	1.28911657899722	0.11417764589961	0.685999329140065	0.839785759518557	0.71692453788127	-1.53973515178168	6.20691164244163	0.515807980880616	0.581299668434141
"ENSMUSG00000020639"	-0.366164955147623	-1.27545553772178	-0.533060727199341	-0.629399405697127	-0.816692723784823	-0.704416164873302	-0.506707042896367	-1.17731022893706	6.19714847528145	0.516927393986761	0.582515330642087
"ENSMUSG00000071074"	-0.0409616968333708	-0.0431172455745948	-0.00775947149462269	0.0674014641616043	0.0161072031955357	-0.116526671754347	0.0828482919366779	5.94904561901104	6.19651169626286	0.51700044175742	0.582551765684766
"ENSMUSG00000075028"	0.251358326072856	0.522483561523512	0.230745512677485	0.336133176512663	0.543796962417149	0.516497320867187	0.226345899448227	0.8134156985052	6.19382222722744	0.517309012306346	0.582853559184125
"ENSMUSG00000020918"	0.0148884316620574	0.0553062963365166	-0.0618363310590037	-0.0711220069867705	-0.133651066984386	-0.00349255125595014	0.00528403561966912	4.35671378180417	6.1922385761655	0.517490746590919	0.583012409623848
"ENSMUSG00000112302"	-0.0546560242754639	0.298735178627133	0.109736461993977	-0.0668058384191122	0.019627536268133	-0.181673705003164	-0.111181839964182	1.13951805173013	6.19151358937302	0.517573952799676	0.583060240662764
"ENSMUSG00000061167"	-0.179227116408764	0.0893064133191012	0.668546361246628	0.351864574816715	1.14476799645638	-0.127824090125947	-0.130256045191204	-0.780612654547705	6.19004510563941	0.517742507397205	0.583204203734782
"ENSMUSG00000025578"	-0.270272911857486	-0.141223973199622	-0.160441669691838	-0.191471625350047	-0.219308579571756	-0.442956419218114	-0.100904738512506	2.34993874033202	6.18610060363389	0.518195380544596	0.583668385801155
"ENSMUSG00000022607"	0.138575003380673	0.145842206446832	0.0475156596369281	0.0365666823460011	0.166583865568221	0.146301854757257	0.13400070102615	4.5235522523122	6.18506816651036	0.518313944225806	0.583744950738368
"ENSMUSG00000044150"	-0.396757921597001	-0.633516703171629	-0.486937885772183	-0.095753651749245	-0.190497431671373	-0.0863584525907639	-0.269569584594374	0.396541375537422	6.18479815592028	0.518344953811222	0.583744950738368
"ENSMUSG00000000782"	-0.189536505920311	-0.526276728925611	-0.263076031162915	-0.173135849303859	-0.231090355907821	-0.0923592850528365	-0.405452896555627	1.17664915496582	6.18349076538132	0.518495113479701	0.583868100398832
"ENSMUSG00000087249"	-0.0384322142211717	-0.73261042939629	0.0579351483459615	-0.288834434431555	-0.491810069923021	-0.612450845562043	-0.0688867558914071	-0.721969007157617	6.1786587109357	0.519050259542094	0.584447242742448
"ENSMUSG00000085543"	0.532181118151539	0.039458725408426	-0.0116883471618632	0.379941157488308	-0.290297228367606	0.833800023402721	0.162934779451925	-0.84654748767595	6.17396007568792	0.519590322736101	0.585009312063908
"ENSMUSG00000109731"	1.18690348012841	1.02460226577022	0.45806704147855	0.0751284919146875	0.0723233381532854	0.75685694185682	0.372681039857249	-1.69553933379413	6.17221328711389	0.519791160946721	0.58518938790036
